fichier,test,date,detail
HUBB.csv,prix fige,1993-04-13,2.7953
HUBB.csv,prix fige,1993-04-14,2.7953
HUBB.csv,prix fige,1993-04-15,2.7953
HUBB.csv,prix fige,1993-04-16,2.7953
HUBB.csv,prix fige,1993-04-19,2.7953
HUBB.csv,prix fige,1993-04-20,2.7953
HUBB.csv,prix fige,1993-04-21,2.7953
HUBB.csv,prix fige,1993-04-22,2.7953
HUBB.csv,prix fige,1993-04-23,2.7953
HUBB.csv,prix fige,1993-04-26,2.7953
HUBB.csv,prix fige,1993-04-27,2.7953
HUBB.csv,prix fige,1993-04-28,2.7953
HUBB.csv,prix fige,1993-04-29,2.7953
HUBB.csv,prix fige,1993-04-30,2.7953
HUBB.csv,prix fige,1993-05-03,2.7953
HUBB.csv,prix fige,1993-05-04,2.7953
HUBB.csv,prix fige,1993-05-05,2.7953
HUBB.csv,prix fige,1993-05-06,2.7953
HUBB.csv,prix fige,1993-05-07,2.7953
HUBB.csv,prix fige,1993-05-10,2.7953
HUBB.csv,prix fige,1993-05-11,2.7953
HUBB.csv,prix fige,1993-05-12,2.7953
HUBB.csv,prix fige,1993-05-13,2.7953
HUBB.csv,prix fige,1993-05-14,2.7953
HUBB.csv,prix fige,1993-05-17,2.7953
HUBB.csv,prix fige,1993-05-18,2.7953
HUBB.csv,prix fige,1993-05-19,2.7953
HUBB.csv,prix fige,1993-05-20,2.7953
HUBB.csv,prix fige,1993-05-21,2.7953
HUBB.csv,prix fige,1993-05-24,2.7953
HUBB.csv,prix fige,1993-05-25,2.7953
HUBB.csv,prix fige,1993-05-26,2.7953
HUBB.csv,prix fige,1993-05-27,2.7953
HUBB.csv,prix fige,1993-05-28,2.7953
HUBB.csv,prix fige,1993-06-01,2.7953
HUBB.csv,prix fige,1993-06-02,2.7953
HUBB.csv,prix fige,1993-06-03,2.7953
HUBB.csv,prix fige,1993-06-04,2.7953
HUBB.csv,prix fige,1993-06-07,2.7953
HUBB.csv,prix fige,1993-06-08,2.7953
HUBB.csv,prix fige,1993-06-09,2.7953
HUBB.csv,prix fige,1993-06-10,2.7953
HUBB.csv,prix fige,1993-06-11,2.7953
HUBB.csv,prix fige,1993-06-14,2.7953
HUBB.csv,prix fige,1993-06-15,2.7953
HUBB.csv,prix fige,1993-06-16,2.7953
HUBB.csv,prix fige,1993-06-17,2.7953
HUBB.csv,prix fige,1993-06-18,2.7953
HUBB.csv,prix fige,1993-06-21,2.7953
HUBB.csv,prix fige,1993-06-22,2.7953
HUBB.csv,prix fige,1993-06-23,2.7953
HUBB.csv,prix fige,1993-06-24,2.7953
HUBB.csv,prix fige,1993-06-25,2.7953
HUBB.csv,prix fige,1993-06-28,2.7953
HUBB.csv,prix fige,1993-06-29,2.7953
HUBB.csv,prix fige,1993-06-30,2.7953
HUBB.csv,prix fige,1993-07-01,2.7953
HUBB.csv,prix fige,1993-07-02,2.7953
HUBB.csv,prix fige,1993-07-06,2.7953
HUBB.csv,prix fige,1993-07-07,2.7953
HUBB.csv,prix fige,1993-07-08,2.7953
HUBB.csv,prix fige,1993-07-09,2.7953
HUBB.csv,prix fige,1993-07-12,2.7953
HUBB.csv,prix fige,1993-07-13,2.7953
HUBB.csv,prix fige,1993-07-14,2.7953
HUBB.csv,prix fige,1993-07-15,2.7953
HUBB.csv,prix fige,1993-07-16,2.7953
HUBB.csv,prix fige,1993-07-19,2.7953
HUBB.csv,prix fige,1993-07-20,2.7953
HUBB.csv,prix fige,1993-07-21,2.7953
HUBB.csv,prix fige,1993-07-22,2.7953
HUBB.csv,prix fige,1993-07-23,2.7953
HUBB.csv,prix fige,1993-07-26,2.7953
HUBB.csv,prix fige,1993-07-27,2.7953
HUBB.csv,prix fige,1993-07-28,2.7953
HUBB.csv,prix fige,1993-07-29,2.7953
HUBB.csv,prix fige,1993-07-30,2.7953
HUBB.csv,prix fige,1993-08-02,2.7953
HUBB.csv,prix fige,1993-08-03,2.7953
HUBB.csv,prix fige,1993-08-04,2.7953
HUBB.csv,prix fige,1993-08-05,2.7953
HUBB.csv,prix fige,1993-08-06,2.7953
HUBB.csv,prix fige,1993-08-09,2.7953
HUBB.csv,prix fige,1993-08-10,2.7953
HUBB.csv,prix fige,1993-08-11,2.7953
HUBB.csv,prix fige,1993-08-12,2.7953
HUBB.csv,prix fige,1993-08-13,2.7953
HUBB.csv,prix fige,1993-08-16,2.7953
HUBB.csv,prix fige,1993-08-17,2.7953
HUBB.csv,prix fige,1993-08-18,2.7953
HUBB.csv,prix fige,1993-08-19,2.7953
HUBB.csv,prix fige,1993-08-20,2.7953
HUBB.csv,prix fige,1993-08-23,2.7953
HUBB.csv,prix fige,1993-08-24,2.7953
HUBB.csv,prix fige,1993-08-25,2.7953
HUBB.csv,prix fige,1993-08-26,2.7953
HUBB.csv,prix fige,1993-08-27,2.7953
HUBB.csv,prix fige,1993-08-30,2.7953
HUBB.csv,prix fige,1993-08-31,2.7953
HUBB.csv,prix fige,1993-09-01,2.7953
HUBB.csv,prix fige,1993-09-02,2.7953
HUBB.csv,prix fige,1993-09-03,2.7953
HUBB.csv,prix fige,1993-09-07,2.7953
HUBB.csv,prix fige,1993-09-08,2.7953
HUBB.csv,prix fige,1993-09-09,2.7953
HUBB.csv,prix fige,1993-09-10,2.7953
HUBB.csv,prix fige,1993-09-13,2.7953
HUBB.csv,prix fige,1993-09-14,2.7953
HUBB.csv,prix fige,1993-09-15,2.7953
HUBB.csv,prix fige,1993-09-16,2.7953
HUBB.csv,prix fige,1993-09-17,2.7953
HUBB.csv,prix fige,1993-09-20,2.7953
HUBB.csv,prix fige,1993-09-21,2.7953
HUBB.csv,prix fige,1993-09-22,2.7953
HUBB.csv,prix fige,1993-09-23,2.7953
HUBB.csv,prix fige,1993-09-24,2.7953
HUBB.csv,prix fige,1993-09-27,2.7953
HUBB.csv,prix fige,1993-09-28,2.7953
HUBB.csv,prix fige,1993-09-29,2.7953
HUBB.csv,prix fige,1993-09-30,2.7953
HUBB.csv,prix fige,1993-10-01,2.7953
HUBB.csv,prix fige,1993-10-04,2.7953
HUBB.csv,prix fige,1993-10-05,2.7953
HUBB.csv,prix fige,1993-10-06,2.7953
HUBB.csv,prix fige,1993-10-07,2.7953
HUBB.csv,prix fige,1993-10-08,2.7953
HUBB.csv,prix fige,1993-10-11,2.7953
HUBB.csv,prix fige,1993-10-12,2.7953
HUBB.csv,prix fige,1993-10-13,2.7953
HUBB.csv,prix fige,1993-10-14,2.7953
HUBB.csv,prix fige,1993-10-15,2.7953
HUBB.csv,prix fige,1993-10-18,2.7953
HUBB.csv,prix fige,1993-10-19,2.7953
HUBB.csv,prix fige,1993-10-20,2.7953
HUBB.csv,prix fige,1993-10-21,2.7953
HUBB.csv,prix fige,1993-10-22,2.7953
HUBB.csv,prix fige,1993-10-25,2.7953
HUBB.csv,prix fige,1993-10-26,2.7953
HUBB.csv,prix fige,1993-10-27,2.7953
HUBB.csv,prix fige,1993-10-28,2.7953
HUBB.csv,prix fige,1993-10-29,2.7953
HUBB.csv,prix fige,1993-11-01,2.7953
HUBB.csv,prix fige,1993-11-02,2.7953
HUBB.csv,prix fige,1993-11-03,2.7953
HUBB.csv,prix fige,1993-11-04,2.7953
HUBB.csv,prix fige,1993-11-05,2.7953
HUBB.csv,prix fige,1993-11-08,2.7953
HUBB.csv,prix fige,1993-11-09,2.7953
HUBB.csv,prix fige,1993-11-10,2.7953
HUBB.csv,prix fige,1993-11-11,2.7953
HUBB.csv,prix fige,1993-11-12,2.7953
HUBB.csv,prix fige,1993-11-15,2.7953
HUBB.csv,prix fige,1993-11-16,2.7953
HUBB.csv,prix fige,1993-11-17,2.7953
HUBB.csv,prix fige,1993-11-18,2.7953
HUBB.csv,prix fige,1993-11-19,2.7953
HUBB.csv,prix fige,1993-11-22,2.7953
HUBB.csv,prix fige,1993-11-23,2.7953
HUBB.csv,prix fige,1993-11-24,2.7953
HUBB.csv,prix fige,1993-11-26,2.7953
HUBB.csv,prix fige,1993-11-29,2.7953
HUBB.csv,prix fige,1993-11-30,2.7953
HUBB.csv,prix fige,1993-12-01,2.7953
HUBB.csv,prix fige,1993-12-02,2.7953
HUBB.csv,prix fige,1993-12-03,2.7953
HUBB.csv,prix fige,1993-12-06,2.7953
HUBB.csv,prix fige,1993-12-07,2.7953
HUBB.csv,prix fige,1993-12-08,2.7953
HUBB.csv,prix fige,1993-12-09,2.7953
HUBB.csv,prix fige,1993-12-10,2.7953
HUBB.csv,prix fige,1993-12-13,2.7953
HUBB.csv,prix fige,1993-12-14,2.7953
HUBB.csv,prix fige,1993-12-15,2.7953
HUBB.csv,prix fige,1993-12-16,2.7953
HUBB.csv,prix fige,1993-12-17,2.7953
HUBB.csv,prix fige,1993-12-20,2.7953
HUBB.csv,prix fige,1993-12-21,2.7953
HUBB.csv,prix fige,1993-12-22,2.7953
HUBB.csv,prix fige,1993-12-23,2.7953
HUBB.csv,prix fige,1993-12-27,2.7953
HUBB.csv,prix fige,1993-12-28,2.7953
HUBB.csv,prix fige,1993-12-29,2.7953
HUBB.csv,prix fige,1993-12-30,2.7953
HUBB.csv,prix fige,1993-12-31,2.7953
HUBB.csv,prix fige,1994-01-03,2.7953
HUBB.csv,prix fige,1994-01-04,2.7953
HUBB.csv,prix fige,1994-01-05,2.7953
HUBB.csv,prix fige,1994-01-06,2.7953
HUBB.csv,prix fige,1994-01-07,2.7953
HUBB.csv,prix fige,1994-01-10,2.7953
HUBB.csv,prix fige,1994-01-11,2.7953
HUBB.csv,prix fige,1994-01-12,2.7953
HUBB.csv,prix fige,1994-01-13,2.7953
HUBB.csv,prix fige,1994-01-14,2.7953
HUBB.csv,prix fige,1994-01-17,2.7953
HUBB.csv,prix fige,1994-01-18,2.7953
HUBB.csv,prix fige,1994-01-19,2.7953
HUBB.csv,prix fige,1994-01-20,2.7953
HUBB.csv,prix fige,1994-01-21,2.7953
HUBB.csv,prix fige,1994-01-24,2.7953
HUBB.csv,prix fige,1994-01-25,2.7953
HUBB.csv,prix fige,1994-01-26,2.7953
HUBB.csv,prix fige,1994-01-27,2.7953
HUBB.csv,prix fige,1994-01-28,2.7953
HUBB.csv,prix fige,1994-01-31,2.7953
HUBB.csv,prix fige,1994-02-01,2.7953
HUBB.csv,prix fige,1994-02-02,2.7953
HUBB.csv,prix fige,1994-02-03,2.7953
HUBB.csv,prix fige,1994-02-04,2.7953
HUBB.csv,prix fige,1994-02-07,2.7953
HUBB.csv,prix fige,1994-02-08,2.7953
HUBB.csv,prix fige,1994-02-09,2.7953
HUBB.csv,prix fige,1994-02-10,2.7953
HUBB.csv,prix fige,1994-02-11,2.7953
HUBB.csv,prix fige,1994-02-14,2.7953
HUBB.csv,prix fige,1994-02-15,2.7953
HUBB.csv,prix fige,1994-02-16,2.7953
HUBB.csv,prix fige,1994-02-17,2.7953
HUBB.csv,prix fige,1994-02-18,2.7953
HUBB.csv,prix fige,1994-02-22,2.7953
HUBB.csv,prix fige,1994-02-23,2.7953
HUBB.csv,prix fige,1994-02-24,2.7953
HUBB.csv,prix fige,1994-02-25,2.7953
HUBB.csv,prix fige,1994-02-28,2.7953
HUBB.csv,prix fige,1994-03-01,2.7953
HUBB.csv,prix fige,1994-03-02,2.7953
HUBB.csv,prix fige,1994-03-03,2.7953
HUBB.csv,prix fige,1994-03-04,2.7953
HUBB.csv,prix fige,1994-03-07,2.7953
HUBB.csv,prix fige,1994-03-08,2.7953
HUBB.csv,prix fige,1994-03-09,2.7953
HUBB.csv,prix fige,1994-03-10,2.7953
HUBB.csv,prix fige,1994-03-11,2.7953
HUBB.csv,prix fige,1994-03-14,2.7953
HUBB.csv,prix fige,1994-03-15,2.7953
HUBB.csv,prix fige,1994-03-16,2.7953
HUBB.csv,prix fige,1994-03-17,2.7953
HUBB.csv,prix fige,1994-03-18,2.7953
HUBB.csv,prix fige,1994-03-21,2.7953
HUBB.csv,prix fige,1994-03-22,2.7953
HUBB.csv,prix fige,1994-03-23,2.7953
HUBB.csv,prix fige,1994-03-24,2.7953
HUBB.csv,prix fige,1994-03-25,2.7953
HUBB.csv,prix fige,1994-03-28,2.7953
HUBB.csv,prix fige,1994-03-29,2.7953
HUBB.csv,prix fige,1994-03-30,2.7953
HUBB.csv,prix fige,1994-03-31,2.7953
HUBB.csv,prix fige,1994-04-04,2.7953
HUBB.csv,prix fige,1994-04-05,2.7953
HUBB.csv,prix fige,1994-04-06,2.7953
HUBB.csv,prix fige,1994-04-07,2.7953
HUBB.csv,prix fige,1994-04-08,2.7953
HUBB.csv,prix fige,1994-04-11,2.7953
HUBB.csv,prix fige,1994-04-12,2.7953
HUBB.csv,prix fige,1994-04-13,2.7953
HUBB.csv,prix fige,1994-04-14,2.7953
HUBB.csv,prix fige,1994-04-15,2.7953
HUBB.csv,prix fige,1994-04-18,2.7953
HUBB.csv,prix fige,1994-04-19,2.7953
HUBB.csv,prix fige,1994-04-20,2.7953
HUBB.csv,prix fige,1994-04-21,2.7953
HUBB.csv,prix fige,1994-04-22,2.7953
HUBB.csv,prix fige,1994-04-25,2.7953
HUBB.csv,prix fige,1994-04-26,2.7953
HUBB.csv,prix fige,1994-04-28,2.7953
HUBB.csv,prix fige,1994-04-29,2.7953
HUBB.csv,prix fige,1994-05-02,2.7953
HUBB.csv,prix fige,1994-05-03,2.7953
HUBB.csv,prix fige,1994-05-04,2.7953
HUBB.csv,prix fige,1994-05-05,2.7953
HUBB.csv,prix fige,1994-05-06,2.7953
HUBB.csv,prix fige,1994-05-09,2.7953
HUBB.csv,prix fige,1994-05-10,2.7953
HUBB.csv,prix fige,1994-05-11,2.7953
HUBB.csv,prix fige,1994-05-12,2.7953
HUBB.csv,prix fige,1994-05-13,2.7953
HUBB.csv,prix fige,1994-05-16,2.7953
HUBB.csv,prix fige,1994-05-17,2.7953
HUBB.csv,prix fige,1994-05-18,2.7953
HUBB.csv,prix fige,1994-05-19,2.7953
HUBB.csv,prix fige,1994-05-20,2.7953
HUBB.csv,prix fige,1994-05-23,2.7953
HUBB.csv,prix fige,1994-05-24,2.7953
HUBB.csv,prix fige,1994-05-25,2.7953
HUBB.csv,prix fige,1994-05-26,2.7953
HUBB.csv,prix fige,1994-05-27,2.7953
HUBB.csv,prix fige,1994-05-31,2.7953
HUBB.csv,prix fige,1994-06-01,2.7953
HUBB.csv,prix fige,1994-06-02,2.7953
HUBB.csv,prix fige,1994-06-03,2.7953
HUBB.csv,prix fige,1994-06-06,2.7953
HUBB.csv,prix fige,1994-06-07,2.7953
HUBB.csv,prix fige,1994-06-08,2.7953
HUBB.csv,prix fige,1994-06-09,2.7953
HUBB.csv,prix fige,1994-06-10,2.7953
HUBB.csv,prix fige,1994-06-13,2.7953
HUBB.csv,prix fige,1994-06-14,2.7953
HUBB.csv,prix fige,1994-06-15,2.7953
HUBB.csv,prix fige,1994-06-16,2.7953
HUBB.csv,prix fige,1994-06-17,2.7953
HUBB.csv,prix fige,1994-06-20,2.7953
HUBB.csv,prix fige,1994-06-21,2.7953
HUBB.csv,prix fige,1994-06-22,2.7953
HUBB.csv,prix fige,1994-06-23,2.7953
HUBB.csv,prix fige,1994-06-24,2.7953
HUBB.csv,prix fige,1994-06-27,2.7953
HUBB.csv,prix fige,1994-06-28,2.7953
HUBB.csv,prix fige,1994-06-29,2.7953
HUBB.csv,prix fige,1994-06-30,2.7953
HUBB.csv,prix fige,1994-07-01,2.7953
HUBB.csv,prix fige,1994-07-05,2.7953
HUBB.csv,prix fige,1994-07-06,2.7953
HUBB.csv,prix fige,1994-07-07,2.7953
HUBB.csv,prix fige,1994-07-08,2.7953
HUBB.csv,prix fige,1994-07-11,2.7953
HUBB.csv,prix fige,1994-07-12,2.7953
HUBB.csv,prix fige,1994-07-13,2.7953
HUBB.csv,prix fige,1994-07-14,2.7953
HUBB.csv,prix fige,1994-07-15,2.7953
HUBB.csv,prix fige,1994-07-18,2.7953
HUBB.csv,prix fige,1994-07-19,2.7953
HUBB.csv,prix fige,1994-07-20,2.7953
HUBB.csv,prix fige,1994-07-21,2.7953
HUBB.csv,prix fige,1994-07-22,2.7953
HUBB.csv,prix fige,1994-07-25,2.7953
HUBB.csv,prix fige,1994-07-26,2.7953
HUBB.csv,prix fige,1994-07-27,2.7953
HUBB.csv,prix fige,1994-07-28,2.7953
HUBB.csv,prix fige,1994-07-29,2.7953
HUBB.csv,prix fige,1994-08-01,2.7953
HUBB.csv,prix fige,1994-08-02,2.7953
HUBB.csv,prix fige,1994-08-03,2.7953
HUBB.csv,prix fige,1994-08-04,2.7953
HUBB.csv,prix fige,1994-08-05,2.7953
HUBB.csv,prix fige,1994-08-08,2.7953
HUBB.csv,prix fige,1994-08-09,2.7953
HUBB.csv,prix fige,1994-08-10,2.7953
HUBB.csv,prix fige,1994-08-11,2.7953
HUBB.csv,prix fige,1994-08-12,2.7953
HUBB.csv,prix fige,1994-08-15,2.7953
HUBB.csv,prix fige,1994-08-16,2.7953
HUBB.csv,prix fige,1994-08-17,2.7953
HUBB.csv,prix fige,1994-08-18,2.7953
HUBB.csv,prix fige,1994-08-19,2.7953
HUBB.csv,prix fige,1994-08-22,2.7953
HUBB.csv,prix fige,1994-08-23,2.7953
HUBB.csv,prix fige,1994-08-24,2.7953
HUBB.csv,prix fige,1994-08-25,2.7953
HUBB.csv,prix fige,1994-08-26,2.7953
HUBB.csv,prix fige,1994-08-29,2.7953
HUBB.csv,prix fige,1994-08-30,2.7953
HUBB.csv,prix fige,1994-08-31,2.7953
HUBB.csv,prix fige,1994-09-01,2.7953
HUBB.csv,prix fige,1994-09-02,2.7953
HUBB.csv,prix fige,1994-09-06,2.7953
HUBB.csv,prix fige,1994-09-07,2.7953
HUBB.csv,prix fige,1994-09-08,2.7953
HUBB.csv,prix fige,1994-09-09,2.7953
HUBB.csv,prix fige,1994-09-12,2.7953
HUBB.csv,prix fige,1994-09-13,2.7953
HUBB.csv,prix fige,1994-09-14,2.7953
HUBB.csv,prix fige,1994-09-15,2.7953
HUBB.csv,prix fige,1994-09-16,2.7953
HUBB.csv,prix fige,1994-09-19,2.7953
HUBB.csv,prix fige,1994-09-20,2.7953
HUBB.csv,prix fige,1994-09-21,2.7953
HUBB.csv,prix fige,1994-09-22,2.7953
HUBB.csv,prix fige,1994-09-23,2.7953
HUBB.csv,prix fige,1994-09-26,2.7953
HUBB.csv,prix fige,1994-09-27,2.7953
HUBB.csv,prix fige,1994-09-28,2.7953
HUBB.csv,prix fige,1994-09-29,2.7953
HUBB.csv,prix fige,1994-09-30,2.7953
HUBB.csv,prix fige,1994-10-03,2.7953
HUBB.csv,prix fige,1994-10-04,2.7953
HUBB.csv,prix fige,1994-10-05,2.7953
HUBB.csv,prix fige,1994-10-06,2.7953
HUBB.csv,prix fige,1994-10-07,2.7953
HUBB.csv,prix fige,1994-10-10,2.7953
HUBB.csv,prix fige,1994-10-11,2.7953
HUBB.csv,prix fige,1994-10-12,2.7953
HUBB.csv,prix fige,1994-10-13,2.7953
HUBB.csv,prix fige,1994-10-14,2.7953
HUBB.csv,prix fige,1994-10-17,2.7953
HUBB.csv,prix fige,1994-10-18,2.7953
HUBB.csv,prix fige,1994-10-19,2.7953
HUBB.csv,prix fige,1994-10-20,2.7953
HUBB.csv,prix fige,1994-10-21,2.7953
HUBB.csv,prix fige,1994-10-24,2.7953
HUBB.csv,prix fige,1994-10-25,2.7953
HUBB.csv,prix fige,1994-10-26,2.7953
HUBB.csv,prix fige,1994-10-27,2.7953
HUBB.csv,prix fige,1994-10-28,2.7953
HUBB.csv,prix fige,1995-01-09,25.5950
HUBB.csv,prix fige,1997-02-25,43.0000
HUBB.csv,prix fige,1997-06-06,46.2500
HUBB.csv,prix fige,1997-11-07,44.8750
HUBB.csv,prix fige,1998-01-14,49.1880
HUBB.csv,prix fige,1998-04-02,51.0630
HUBB.csv,prix fige,1998-11-12,42.3130
HUBB.csv,prix fige,1998-11-25,41.9380
HUBB.csv,prix fige,1999-12-23,26.3750
HWM.csv,seance sans transaction,2016-11-01,
HWM.csv,seance sans transaction,2016-11-02,
HWM.csv,seance sans transaction,2016-11-03,
HWM.csv,seance sans transaction,2016-11-04,
HWM.csv,seance sans transaction,2016-11-07,
HWM.csv,seance sans transaction,2016-11-09,
HWM.csv,seance sans transaction,2016-11-10,
HWM.csv,seance sans transaction,2016-11-14,
HWM.csv,seance sans transaction,2016-11-15,
HWM.csv,seance sans transaction,2016-11-16,
HWM.csv,seance sans transaction,2016-11-17,
HWM.csv,seance sans transaction,2016-11-18,
HWM.csv,seance sans transaction,2016-11-21,
HWM.csv,seance sans transaction,2016-11-22,
HWM.csv,seance sans transaction,2016-11-23,
HWM.csv,seance sans transaction,2016-11-25,
HWM.csv,seance sans transaction,2016-11-28,
HWM.csv,seance sans transaction,2016-11-29,
HWM.csv,seance sans transaction,2016-11-30,
HWM.csv,seance sans transaction,2016-12-01,
HWM.csv,seance sans transaction,2016-12-02,
HWM.csv,seance sans transaction,2016-12-05,
HWM.csv,seance sans transaction,2016-12-06,
HWM.csv,seance sans transaction,2016-12-07,
HWM.csv,seance sans transaction,2016-12-08,
HWM.csv,seance sans transaction,2016-12-09,
HWM.csv,seance sans transaction,2016-12-12,
HWM.csv,seance sans transaction,2016-12-13,
HWM.csv,seance sans transaction,2016-12-14,
HWM.csv,seance sans transaction,2016-12-15,
HWM.csv,seance sans transaction,2016-12-16,
HWM.csv,seance sans transaction,2016-12-19,
HWM.csv,seance sans transaction,2016-12-20,
HWM.csv,seance sans transaction,2016-12-21,
HWM.csv,seance sans transaction,2016-12-22,
IBM.csv,prix fige,1973-10-09,15.6399
IBM.csv,prix fige,1975-01-27,9.7320
IBM.csv,prix fige,1982-01-08,13.5636
IEX.csv,prix fige,1990-03-01,2.3457
IEX.csv,prix fige,1990-04-06,2.4691
IEX.csv,prix fige,1990-05-22,2.8395
IEX.csv,prix fige,1990-06-21,2.9136
IEX.csv,prix fige,1990-10-05,2.2963
IEX.csv,prix fige,1990-10-15,2.1481
IEX.csv,prix fige,1991-01-03,2.0988
IEX.csv,prix fige,1991-01-07,2.0741
IEX.csv,prix fige,1991-01-29,2.4444
IEX.csv,prix fige,1991-03-26,2.9383
IEX.csv,prix fige,1992-09-24,3.5556
IEX.csv,prix fige,1993-03-09,5.2099
IEX.csv,prix fige,1993-03-26,5.1111
IEX.csv,prix fige,1993-05-14,5.3086
IEX.csv,prix fige,1993-05-25,5.3333
IEX.csv,prix fige,1993-07-19,5.8025
IEX.csv,prix fige,1993-07-30,5.6790
INTC.csv,prix fige,1981-08-10,0.3281
IRM.csv,prix fige,1996-12-04,5.5225
IRM.csv,prix fige,1996-12-18,5.5225
IRM.csv,prix fige,1997-01-10,5.5681
IRM.csv,prix fige,1997-01-31,5.1573
IRM.csv,prix fige,1997-05-07,4.3815
IRM.csv,prix fige,1997-11-28,6.9373
JBL.csv,prix fige,1994-09-26,0.7188
JBL.csv,prix fige,1994-09-28,0.6875
JBL.csv,prix fige,1994-10-03,0.7188
JBL.csv,prix fige,1994-11-08,0.6562
JBL.csv,prix fige,1995-02-07,0.6250
JBL.csv,prix fige,1995-06-09,0.8125
JBL.csv,prix fige,1995-06-13,0.7500
KLAC.csv,prix fige,1981-07-20,0.1125
KLAC.csv,prix fige,1981-08-10,0.1156
KLAC.csv,prix fige,1981-08-12,0.1156
KLAC.csv,prix fige,1981-10-19,0.0854
KLAC.csv,prix fige,1982-01-28,0.0771
KLAC.csv,prix fige,1982-02-26,0.0750
KLAC.csv,prix fige,1982-03-03,0.0750
KLAC.csv,prix fige,1982-04-14,0.0771
KLAC.csv,prix fige,1982-05-07,0.0771
KLAC.csv,prix fige,1982-06-23,0.0750
KLAC.csv,prix fige,1982-07-19,0.0750
KLAC.csv,prix fige,1982-08-06,0.0771
KLAC.csv,prix fige,1983-07-28,0.3562
LNT.csv,prix fige,1975-04-11,4.0625
LNT.csv,prix fige,1975-08-04,4.3125
LRCX.csv,prix fige,1990-10-16,0.0833
MCHP.csv,seance sans transaction,1993-08-17,
MLM.csv,prix fige,1996-06-12,24.1250
MLM.csv,prix fige,1996-07-05,24.7500
MLM.csv,prix fige,1996-08-07,23.1250
NI.csv,prix fige,1975-04-11,2.8733
NRG.csv,prix fige,2003-12-05,10.1250
NTAP.csv,prix fige,1996-07-05,1.8125
PNW.csv,prix fige,1975-04-11,14.0000
SWKS.csv,prix fige,1984-11-14,4.4167
SWKS.csv,prix fige,1985-01-07,3.5833
SWKS.csv,prix fige,1988-01-28,1.3333
SWKS.csv,prix fige,1989-01-10,1.2500
SWKS.csv,prix fige,1989-07-24,1.6250
SWKS.csv,prix fige,1989-11-10,1.4583
SWKS.csv,prix fige,1989-11-22,1.4167
SWKS.csv,prix fige,1989-11-24,1.4167
SWKS.csv,prix fige,1990-02-05,1.0833
SWKS.csv,prix fige,1990-02-06,1.0833
SWKS.csv,prix fige,1990-06-01,0.9583
SWKS.csv,prix fige,1990-06-05,1.0000
SWKS.csv,prix fige,1990-07-19,1.0000
SWKS.csv,prix fige,1990-07-20,1.0000
SWKS.csv,prix fige,1990-07-25,1.0000
SWKS.csv,prix fige,1990-08-03,0.8750
SWKS.csv,prix fige,1990-08-08,0.8333
SWKS.csv,prix fige,1990-08-17,0.8750
SWKS.csv,prix fige,1990-09-04,0.8750
SWKS.csv,prix fige,1990-09-17,0.9167
SWKS.csv,prix fige,1990-10-23,0.8333
SWKS.csv,prix fige,1990-10-29,0.8333
SWKS.csv,prix fige,1990-11-06,0.8750
SWKS.csv,prix fige,1990-11-08,0.8750
SWKS.csv,prix fige,1990-11-23,0.7917
SWKS.csv,prix fige,1991-01-02,0.8333
SWKS.csv,prix fige,1991-01-04,0.7917
SWKS.csv,prix fige,1991-01-07,0.7917
SWKS.csv,prix fige,1991-01-08,0.7917
SWKS.csv,prix fige,1991-01-15,0.7500
SWKS.csv,prix fige,1991-01-17,0.7500
SWKS.csv,prix fige,1991-01-18,0.7500
SWKS.csv,prix fige,1991-03-12,1.3333
SWKS.csv,prix fige,1991-05-01,1.0000
SWKS.csv,prix fige,1991-06-11,1.2917
SWKS.csv,prix fige,1991-06-14,1.2083
SWKS.csv,prix fige,1991-06-17,1.2083
SWKS.csv,prix fige,1991-07-05,1.1250
SWKS.csv,prix fige,1991-07-24,1.0833
SWKS.csv,prix fige,1991-07-29,1.0833
SWKS.csv,prix fige,1991-08-09,1.1667
SWKS.csv,prix fige,1991-08-28,1.1667
SWKS.csv,prix fige,1991-08-29,1.1667
SWKS.csv,prix fige,1991-09-18,0.9583
SWKS.csv,prix fige,1991-09-20,0.9167
SWKS.csv,prix fige,1991-10-11,0.9583
SWKS.csv,prix fige,1991-10-17,0.9583
SWKS.csv,prix fige,1991-10-22,0.8750
SWKS.csv,prix fige,1991-11-11,0.8750
SWKS.csv,prix fige,1992-02-06,0.7917
SWKS.csv,prix fige,1992-02-26,0.8333
SWKS.csv,prix fige,1992-04-07,0.7917
SWKS.csv,prix fige,1992-04-09,0.7083
SWKS.csv,prix fige,1992-07-06,0.9167
SWKS.csv,prix fige,1992-07-23,0.9167
SWKS.csv,prix fige,1992-08-25,0.8750
SWKS.csv,prix fige,1992-09-01,0.9167
SWKS.csv,prix fige,1992-09-02,0.9167
SWKS.csv,prix fige,1992-09-04,0.9583
SWKS.csv,prix fige,1992-09-08,0.9583
SWKS.csv,prix fige,1992-09-11,0.9167
SWKS.csv,prix fige,1992-09-21,0.8750
SWKS.csv,prix fige,1992-10-13,0.9167
SWKS.csv,prix fige,1992-10-15,0.9167
SWKS.csv,prix fige,1993-02-10,1.0417
SWKS.csv,prix fige,1993-02-24,0.9583
SWKS.csv,prix fige,1993-04-19,0.9583
SWKS.csv,prix fige,1993-04-20,0.9583
SWKS.csv,prix fige,1993-04-22,0.9583
